study_row_id,network_node_id,profile_id,profile_source_file,current_toolkit_input_path,categorical_status,explicit_value_count,explicit_values_json,default_value_json
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].label,serialized_explicit,1,"[""Bodily-self PPS trial""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].audio_tactile_percentage,serialized_explicit,1,[100.0],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].catch_percentage,serialized_explicit,1,[0.0],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].baseline_percentage,serialized_explicit,1,[0.0],null
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].soa_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].spatial_values_cm,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].metadata,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].element_id,serialized_explicit,1,"[""noel-bodily-self-looming-source""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].kind,serialized_explicit,1,"[""looming_stimulus""]","""looming_stimulus"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].label,serialized_explicit,1,"[""Looming sound""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].source_label,serialized_explicit,1,"[""""]",""""""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].source_labels,serialized_explicit,1,[[]],[]
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].jitter_values_ms,typed_or_parser_default_not_serialized,0,[],[]
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_strips[].elements[].randomized,serialized_explicit,1,[true],false
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.trial_randomization_strategy,typed_or_parser_default_not_serialized,0,[],"""no_immediate_repeats"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.block_order_randomization,typed_or_parser_default_not_serialized,0,[],"""counterbalanced_rotation"""
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.max_consecutive_same_trial_type,typed_or_parser_default_not_serialized,0,[],2
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.participants,serialized_explicit,1,[19],50
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.random_seed,serialized_explicit,1,[20150722],20250604
doi:10.1016/j.cognition.2015.07.012::a,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self,study_templates/noel_2015_bodily_self.json,design.protocol.participant_order_policy,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.name,serialized_explicit,1,"[""Noel 2015 back-space full-body-illusion PPS""]","""Study 5 PPS white/pink design"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.study_profile_id,serialized_explicit,1,"[""noel_2015_bodily_self_back_space""]",""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.study_profile_title,serialized_explicit,1,"[""PPS as the space of the bodily self, back-space profile""]",""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.study_profile_notes,serialized_explicit,1,"[""Companion ready profile for Noel 2015 Experiment 2. It captures the reported back-space looming PPS task with back vibration and source-backed synchronous/asynchronous stroking block labels. Exact waveform, gain law, speaker switching, SPL, speaker model, and full sound-file offset remain original-author provenance gaps.""]",""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.study_profile_reference_parameters,serialized_explicit,1,"[{""experiment_label"":""Experiment 2 back-space looming with back vibration"",""front_space_companion_template_id"":""noel_2015_bodily_self"",""manual_review_source"":""For-AI/audiotactile-paper-metadata-audit/manual_reviews/noel_2015_bodily_self.json"",""profile_type"":""published_variant""}]",{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.sofa_file,serialized_explicit,1,"[""""]","""assets/0. Head-Related Impulse Response (HRIR) model/FABIAN_HRIR_measured_HATO_0.sofa"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].label,serialized_explicit,1,"[""Back-space looming sound""]",
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].noise_type,serialized_explicit,1,"[""pink""]",
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].azimuth_deg,serialized_explicit,1,[180.0],0.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].elevation_deg,serialized_explicit,1,[0.0],0.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].gain,serialized_explicit,1,[1.0],1.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].source_profile,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].source_profile_parameters,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].prebaked_path,typed_or_parser_default_not_serialized,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].sequence_order,typed_or_parser_default_not_serialized,0,[],0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].motion_mode,typed_or_parser_default_not_serialized,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.noises[].trajectory_snapshot,typed_or_parser_default_not_serialized,0,[],{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.custom_looming_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].label,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].path,repeatable_entity_absent,0,[],
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].target_duration_s,repeatable_entity_absent,0,[],4.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].render_mode,repeatable_entity_absent,0,[],"""preserve"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].tone_type,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].gain,repeatable_entity_absent,0,[],1.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].placement,repeatable_entity_absent,0,[],"""before"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].target_source_label,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].phase,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].gap_s,repeatable_entity_absent,0,[],0.0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].sequence_order,repeatable_entity_absent,0,[],0
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].motion_mode,repeatable_entity_absent,0,[],"""looming"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].trajectory_snapshot,repeatable_entity_absent,0,[],{}
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].display_color_hex,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.prestimulus_files[].source_input_path,repeatable_entity_absent,0,[],""""""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.trajectory.start_radius_m,serialized_explicit,1,[0.9],1.1
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.trajectory.end_radius_m,serialized_explicit,1,[0.15],0.1
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.trajectory.path_direction,serialized_explicit,1,"[""approach""]","""approach"""
doi:10.1016/j.cognition.2015.07.012::b,doi:10.1016/j.cognition.2015.07.012,noel_2015_bodily_self_back_space,study_templates/noel_2015_bodily_self_back_space.json,design.trajectory.coordinate_mode,typed_or_parser_default_not_serialized,0,[],"""polar"""
